"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"auditd","150","0","0","0","0","0","/usr/sbin/auditd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3584","0",,"False",,,"150",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"150",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (auditd)","0","","True","auditd",,,,,
"audiomxd","417","0","0","0","0","0","/usr/libexec/audiomxd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2644","0",,"False",,,"417",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"417",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (audiomxd)","0","","True","audiomxd",,,,,
"wifivelocityd","2474","0","0","0","0","0","/usr/libexec/wifivelocityd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2564","0",,"False",,,"2474",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"2474",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (wifivelocityd)","0","","True","wifivelocityd",,,,,
"apfsd","216","0","0","0","0","0","/usr/libexec/apfsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3900","0",,"False",,,"216",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"216",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (apfsd)","0","","True","apfsd",,,,,
"aneuserd","1167","0","0","0","0","0","/usr/libexec/aneuserd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2324","0",,"False",,,"1167",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1167",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (aneuserd)","0","","True","aneuserd",,,,,
"aned","1162","0","0","0","0","0","/usr/libexec/aned","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1420","0",,"False",,,"1162",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1162",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (aned)","0","","True","aned",,,,,
"analyticsd","179","0","0","0","0","0","/System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3224","0",,"False",,,"179",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"179",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (analyticsd)","0","","True","analyticsd",,,,,
"WindowServer","175","0","0","0","0","0","/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2300","0",,"False",,,"175",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"175",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (WindowServer)","0","","True","WindowServer",,,,,
"WirelessRadioManagerd","372","0","0","0","0","0","/usr/sbin/WirelessRadioManagerd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1592","0",,"False",,,"372",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"372",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (WirelessRadioManagerd)","0","","True","WirelessRadioManagerd",,,,,
"writeconfig","500","0","0","0","0","0","/System/Library/PrivateFrameworks/SystemAdministration.framework/XPCServices/writeconfig.xpc/Contents/MacOS/writeconfig","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2164","0",,"False",,,"500",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"500",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (writeconfig)","0","","True","writeconfig",,,,,
"AppleCredentialManagerDaemon","160","0","0","0","0","0","/System/Library/PrivateFrameworks/AppleCredentialManager.framework/AppleCredentialManagerDaemon","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2084","0",,"False",,,"160",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"160",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (AppleCredentialManagerDaemon)","0","","True","AppleCredentialManagerDaemon",,,,,
"xpcroleaccountd","10938","0","0","0","0","0","/usr/libexec/xpcroleaccountd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1900","0",,"False",,,"10938",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"10938",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (xpcroleaccountd)","0","","True","xpcroleaccountd",,,,,
"amfid","119","0","0","0","0","0","/usr/libexec/amfid","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1696","0",,"False",,,"119",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"119",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (amfid)","0","","True","amfid",,,,,
"XProtectBridgeService","333","0","0","0","0","0","/System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XProtectBridgeService.xpc/Contents/MacOS/XProtectBridgeService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6204","0",,"False",,,"333",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"333",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (XProtectBridgeService)","0","","True","XProtectBridgeService",,,,,
"airportd","189","0","0","0","0","0","/usr/libexec/airportd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6240","0",,"False",,,"189",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"189",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (airportd)","0","","True","airportd",,,,,
"AirPlayXPCHelper","172","0","0","0","0","0","/usr/libexec/AirPlayXPCHelper","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6284","0",,"False",,,"172",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"172",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (AirPlayXPCHelper)","0","","True","AirPlayXPCHelper",,,,,
"XProtectPluginService","14093","0","0","0","0","0","/Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5744","0",,"False",,,"14093",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"14093",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (XProtectPluginService)","0","","True","XProtectPluginService",,,,,
"XprotectService","3924","0","0","0","0","0","/System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3372","0",,"False",,,"3924",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"3924",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (XprotectService)","0","","True","XprotectService",,,,,
"adid","662","0","0","0","0","0","/System/Library/PrivateFrameworks/CoreADI.framework/Versions/A/adid","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5796","0",,"False",,,"662",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"662",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (adid)","0","","True","adid",,,,,
"accessoryupdaterd","113","0","0","0","0","0","/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/Support/accessoryupdaterd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5808","0",,"False",,,"113",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"113",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (accessoryupdaterd)","0","","True","accessoryupdaterd",,,,,
"XProtect","8774","0","0","0","0","0","/Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5844","0",,"False",,,"8774",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"8774",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (XProtect)","0","","True","XProtect",,,,,
"appleeventsd","429","0","0","0","0","0","/System/Library/CoreServices/appleeventsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2724","0",,"False",,,"429",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"429",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (appleeventsd)","0","","True","appleeventsd",,,,,
"applekeystored","506","0","0","0","0","0","/usr/libexec/applekeystored","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1264","0",,"False",,,"506",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"506",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (applekeystored)","0","","True","applekeystored",,,,,
"wifip2pd","325","0","0","0","0","0","/usr/libexec/wifip2pd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1576","0",,"False",,,"325",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"325",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (wifip2pd)","0","","True","wifip2pd",,,,,
"UVCAssistant","266","0","0","0","0","0","/System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/UVCAssistant.systemextension/Contents/MacOS/UVCAssistant","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5952","0",,"False",,,"266",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"266",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (UVCAssistant)","0","","True","UVCAssistant",,,,,
"AudioComponentRegistrar","298","0","0","0","0","0","/System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4140","0",,"False",,,"298",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"298",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (AudioComponentRegistrar)","0","","True","AudioComponentRegistrar",,,,,
"audioclocksyncd","309","0","0","0","0","0","/usr/libexec/audioclocksyncd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6008","0",,"False",,,"309",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"309",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (audioclocksyncd)","0","","True","audioclocksyncd",,,,,
"audioanalyticsd","415","0","0","0","0","0","/usr/libexec/audioanalyticsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4152","0",,"False",,,"415",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"415",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (audioanalyticsd)","0","","True","audioanalyticsd",,,,,
"VDCAssistant","224","0","0","0","0","0","/System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/VDC.plugin/Contents/Resources/VDCAssistant","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","888","0",,"False",,,"224",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"224",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (VDCAssistant)","0","","True","VDCAssistant",,,,,
"ViewBridgeAuxiliary","1","0","0","0","0","0","/System/Library/PrivateFrameworks/ViewBridge.framework/Versions/A/XPCServices/ViewBridgeAuxiliary.xpc/Contents/MacOS/ViewBridgeAuxiliary","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6108","0",,"False",,,"434",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (ViewBridgeAuxiliary)","0","","True","ViewBridgeAuxiliary",,,,,
"wallpaperexportd","636","0","0","0","0","0","/usr/libexec/wallpaperexportd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2120","0",,"False",,,"636",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"636",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (wallpaperexportd)","0","","True","wallpaperexportd",,,,,
"AssetCacheTetheratorService","1145","0","0","0","0","0","/System/Library/PrivateFrameworks/AssetCacheServicesExtensions.framework/Versions/A/XPCServices/AssetCacheTetheratorService.xpc/Contents/MacOS/AssetCacheTetheratorService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4188","0",,"False",,,"1145",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1145",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (AssetCacheTetheratorService)","0","","True","AssetCacheTetheratorService",,,,,
"AssetCacheManagerService","4645","0","0","0","0","0","/System/Library/PrivateFrameworks/AssetCacheServicesExtensions.framework/Versions/A/XPCServices/AssetCacheManagerService.xpc/Contents/MacOS/AssetCacheManagerService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4196","0",,"False",,,"4645",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"4645",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (AssetCacheManagerService)","0","","True","AssetCacheManagerService",,,,,
"AssetCacheLocatorService","1119","0","0","0","0","0","/System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1296","0",,"False",,,"1119",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1119",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (AssetCacheLocatorService)","0","","True","AssetCacheLocatorService",,,,,
"AssetCache","1135","0","0","0","0","0","/usr/libexec/AssetCache/AssetCache","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5560","0",,"False",,,"1135",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1135",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (AssetCache)","0","","True","AssetCache",,,,,
"ASPCarryLog","3214","0","0","0","0","0","/usr/libexec/ASPCarryLog","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5532","0",,"False",,,"3214",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"3214",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (ASPCarryLog)","0","","True","ASPCarryLog",,,,,
"aslmanager","174","0","0","0","0","0","/usr/sbin/aslmanager","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5496","0",,"False",,,"174",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"174",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (aslmanager)","0","","True","aslmanager",,,,,
"watchdogd","127","0","0","0","0","0","/usr/libexec/watchdogd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5472","0",,"False",,,"127",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"127",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (watchdogd)","0","","True","watchdogd",,,,,
"apsd","145","0","0","0","0","0","/System/Library/PrivateFrameworks/ApplePushService.framework/apsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4276","0",,"False",,,"145",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"145",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (apsd)","0","","True","apsd",,,,,
"appstored","4638","0","0","0","0","0","/System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstored","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4316","0",,"False",,,"4638",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"4638",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (appstored)","0","","True","appstored",,,,,
"wifianalyticsd","334","0","0","0","0","0","/usr/libexec/wifianalyticsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5376","0",,"False",,,"334",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"334",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (wifianalyticsd)","0","","True","wifianalyticsd",,,,,
"AppSSODaemon","585","0","0","0","0","0","/System/Library/PrivateFrameworks/AppSSO.framework/Support/AppSSODaemon","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5340","0",,"False",,,"585",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"585",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (AppSSODaemon)","0","","True","AppSSODaemon",,,,,
"WiFiCloudAssetsXPCService","329","0","0","0","0","0","/System/Library/PrivateFrameworks/WiFiPolicy.framework/XPCServices/WiFiCloudAssetsXPCService.xpc/Contents/MacOS/WiFiCloudAssetsXPCService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5312","0",,"False",,,"329",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"329",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (WiFiCloudAssetsXPCService)","0","","True","WiFiCloudAssetsXPCService",,,,,
"BTLEServer","400","0","0","0","0","0","/usr/sbin/BTLEServer","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5276","0",,"False",,,"400",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"400",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (BTLEServer)","0","","True","BTLEServer",,,,,
"systemstats","111","0","0","0","0","0","/usr/sbin/systemstats","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5252","0",,"False",,,"111",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"111",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (systemstats)","0","","True","systemstats",,,,,
"mobileactivationd","505","0","0","0","0","0","/usr/libexec/mobileactivationd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5220","0",,"False",,,"505",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"505",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (mobileactivationd)","0","","True","mobileactivationd",,,,,
"colorsync.displayservices","426","0","0","0","0","0","/usr/libexec/colorsync.displayservices","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5188","0",,"False",,,"426",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"426",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (colorsync.displayservices)","0","","True","colorsync.displayservices",,,,,
"cfprefsd","1","0","0","0","0","0","/usr/sbin/cfprefsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4368","0",,"False",,,"9023",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (cfprefsd)","0","","True","cfprefsd",,,,,
"cfprefsd","1","0","0","0","0","0","/usr/sbin/cfprefsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5060","0",,"False",,,"9027",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (cfprefsd)","0","","True","cfprefsd",,,,,
"cfprefsd","1","0","0","0","0","0","/usr/sbin/cfprefsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5024","0",,"False",,,"9028",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (cfprefsd)","0","","True","cfprefsd",,,,,
"cfprefsd","1","0","0","0","0","0","/usr/sbin/cfprefsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4992","0",,"False",,,"9033",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (cfprefsd)","0","","True","cfprefsd",,,,,
"cfprefsd","1","0","0","0","0","0","/usr/sbin/cfprefsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4956","0",,"False",,,"9613",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (cfprefsd)","0","","True","cfprefsd",,,,,
"cfprefsd","1","0","0","0","0","0","/usr/sbin/cfprefsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4928","0",,"False",,,"9618",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (cfprefsd)","0","","True","cfprefsd",,,,,
